FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,VEHICLE_TYPE,Tipo veicolo,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,083082,San Salvatore di Fitalia,VEHICFLEET,Parco veicolare,99,Totale,2022,1035,,
A,Annuale,083082,San Salvatore di Fitalia,VEHICFLEET,Parco veicolare,99,Totale,2023,1030,,
A,Annuale,083082,San Salvatore di Fitalia,VEHICFLEET,Parco veicolare,99,Totale,2024,1035,,
A,Annuale,083090,San Teodoro,VEHICFLEET,Parco veicolare,99,Totale,2021,1241,,
A,Annuale,083090,San Teodoro,VEHICFLEET,Parco veicolare,99,Totale,2022,1231,,
A,Annuale,083090,San Teodoro,VEHICFLEET,Parco veicolare,99,Totale,2023,1266,,
A,Annuale,083090,San Teodoro,VEHICFLEET,Parco veicolare,99,Totale,2024,1267,,
A,Annuale,083083,Santa Domenica Vittoria,VEHICFLEET,Parco veicolare,99,Totale,2021,863,,
A,Annuale,083083,Santa Domenica Vittoria,VEHICFLEET,Parco veicolare,99,Totale,2022,874,,
A,Annuale,083083,Santa Domenica Vittoria,VEHICFLEET,Parco veicolare,99,Totale,2023,890,,
A,Annuale,083083,Santa Domenica Vittoria,VEHICFLEET,Parco veicolare,99,Totale,2024,911,,
A,Annuale,083086,Santa Lucia del Mela,VEHICFLEET,Parco veicolare,99,Totale,2021,4293,,
A,Annuale,083086,Santa Lucia del Mela,VEHICFLEET,Parco veicolare,99,Totale,2022,4327,,
A,Annuale,083086,Santa Lucia del Mela,VEHICFLEET,Parco veicolare,99,Totale,2023,4376,,
A,Annuale,083086,Santa Lucia del Mela,VEHICFLEET,Parco veicolare,99,Totale,2024,4482,,
A,Annuale,083087,Santa Marina Salina,VEHICFLEET,Parco veicolare,99,Totale,2021,1164,,
A,Annuale,083087,Santa Marina Salina,VEHICFLEET,Parco veicolare,99,Totale,2022,1194,,
A,Annuale,083087,Santa Marina Salina,VEHICFLEET,Parco veicolare,99,Totale,2023,1224,,
A,Annuale,083087,Santa Marina Salina,VEHICFLEET,Parco veicolare,99,Totale,2024,1310,,
A,Annuale,083089,Santa Teresa di Riva,VEHICFLEET,Parco veicolare,99,Totale,2021,9860,,
A,Annuale,083089,Santa Teresa di Riva,VEHICFLEET,Parco veicolare,99,Totale,2022,10022,,
A,Annuale,083089,Santa Teresa di Riva,VEHICFLEET,Parco veicolare,99,Totale,2023,10124,,
A,Annuale,083089,Santa Teresa di Riva,VEHICFLEET,Parco veicolare,99,Totale,2024,10322,,
A,Annuale,083084,'Sant"'Agata di Militello',VEHICFLEET,Parco veicolare,99,Totale,2021,11016,,
A,Annuale,083084,'Sant"'Agata di Militello',VEHICFLEET,Parco veicolare,99,Totale,2022,11189,,
A,Annuale,083084,'Sant"'Agata di Militello',VEHICFLEET,Parco veicolare,99,Totale,2023,11354,,
A,Annuale,083084,'Sant"'Agata di Militello',VEHICFLEET,Parco veicolare,99,Totale,2024,11567,,
A,Annuale,083085,'Sant"'Alessio Siculo',VEHICFLEET,Parco veicolare,99,Totale,2021,1568,,
A,Annuale,083085,'Sant"'Alessio Siculo',VEHICFLEET,Parco veicolare,99,Totale,2022,1603,,
A,Annuale,083085,'Sant"'Alessio Siculo',VEHICFLEET,Parco veicolare,99,Totale,2023,1632,,
A,Annuale,083085,'Sant"'Alessio Siculo',VEHICFLEET,Parco veicolare,99,Totale,2024,1680,,
A,Annuale,083088,'Sant"'Angelo di Brolo',VEHICFLEET,Parco veicolare,99,Totale,2021,3158,,
A,Annuale,083088,'Sant"'Angelo di Brolo',VEHICFLEET,Parco veicolare,99,Totale,2022,3137,,
A,Annuale,083088,'Sant"'Angelo di Brolo',VEHICFLEET,Parco veicolare,99,Totale,2023,3160,,
A,Annuale,083088,'Sant"'Angelo di Brolo',VEHICFLEET,Parco veicolare,99,Totale,2024,3221,,
A,Annuale,083091,Santo Stefano di Camastra,VEHICFLEET,Parco veicolare,99,Totale,2021,3696,,
A,Annuale,083091,Santo Stefano di Camastra,VEHICFLEET,Parco veicolare,99,Totale,2022,3744,,
A,Annuale,083091,Santo Stefano di Camastra,VEHICFLEET,Parco veicolare,99,Totale,2023,3789,,
A,Annuale,083091,Santo Stefano di Camastra,VEHICFLEET,Parco veicolare,99,Totale,2024,3860,,
A,Annuale,083092,Saponara,VEHICFLEET,Parco veicolare,99,Totale,2021,3549,,
A,Annuale,083092,Saponara,VEHICFLEET,Parco veicolare,99,Totale,2022,3548,,
A,Annuale,083092,Saponara,VEHICFLEET,Parco veicolare,99,Totale,2023,3612,,
A,Annuale,083092,Saponara,VEHICFLEET,Parco veicolare,99,Totale,2024,3675,,
A,Annuale,083093,Savoca,VEHICFLEET,Parco veicolare,99,Totale,2021,1922,,
A,Annuale,083093,Savoca,VEHICFLEET,Parco veicolare,99,Totale,2022,1953,,
A,Annuale,083093,Savoca,VEHICFLEET,Parco veicolare,99,Totale,2023,1989,,
A,Annuale,083093,Savoca,VEHICFLEET,Parco veicolare,99,Totale,2024,2104,,
A,Annuale,083094,Scaletta Zanclea,VEHICFLEET,Parco veicolare,99,Totale,2021,1650,,
A,Annuale,083094,Scaletta Zanclea,VEHICFLEET,Parco veicolare,99,Totale,2022,1642,,
A,Annuale,083094,Scaletta Zanclea,VEHICFLEET,Parco veicolare,99,Totale,2023,1614,,
A,Annuale,083094,Scaletta Zanclea,VEHICFLEET,Parco veicolare,99,Totale,2024,1636,,
A,Annuale,083095,Sinagra,VEHICFLEET,Parco veicolare,99,Totale,2021,2804,,
A,Annuale,083095,Sinagra,VEHICFLEET,Parco veicolare,99,Totale,2022,2842,,
A,Annuale,083095,Sinagra,VEHICFLEET,Parco veicolare,99,Totale,2023,2845,,
A,Annuale,083095,Sinagra,VEHICFLEET,Parco veicolare,99,Totale,2024,2897,,
A,Annuale,083096,Spadafora,VEHICFLEET,Parco veicolare,99,Totale,2021,4066,,
A,Annuale,083096,Spadafora,VEHICFLEET,Parco veicolare,99,Totale,2022,4008,,
A,Annuale,083096,Spadafora,VEHICFLEET,Parco veicolare,99,Totale,2023,4033,,
A,Annuale,083096,Spadafora,VEHICFLEET,Parco veicolare,99,Totale,2024,4076,,
A,Annuale,083097,Taormina,VEHICFLEET,Parco veicolare,99,Totale,2021,12304,,
A,Annuale,083097,Taormina,VEHICFLEET,Parco veicolare,99,Totale,2022,12470,,
A,Annuale,083097,Taormina,VEHICFLEET,Parco veicolare,99,Totale,2023,12765,,
A,Annuale,083097,Taormina,VEHICFLEET,Parco veicolare,99,Totale,2024,13019,,
A,Annuale,083106,Terme Vigliatore,VEHICFLEET,Parco veicolare,99,Totale,2021,7940,,
A,Annuale,083106,Terme Vigliatore,VEHICFLEET,Parco veicolare,99,Totale,2022,8002,,
A,Annuale,083106,Terme Vigliatore,VEHICFLEET,Parco veicolare,99,Totale,2023,8028,,
A,Annuale,083106,Terme Vigliatore,VEHICFLEET,Parco veicolare,99,Totale,2024,8098,,
A,Annuale,083098,Torregrotta,VEHICFLEET,Parco veicolare,99,Totale,2021,6987,,
A,Annuale,083098,Torregrotta,VEHICFLEET,Parco veicolare,99,Totale,2022,7078,,
A,Annuale,083098,Torregrotta,VEHICFLEET,Parco veicolare,99,Totale,2023,7271,,
A,Annuale,083098,Torregrotta,VEHICFLEET,Parco veicolare,99,Totale,2024,7407,,
A,Annuale,083108,Torrenova,VEHICFLEET,Parco veicolare,99,Totale,2021,4461,,
A,Annuale,083108,Torrenova,VEHICFLEET,Parco veicolare,99,Totale,2022,4560,,
A,Annuale,083108,Torrenova,VEHICFLEET,Parco veicolare,99,Totale,2023,4677,,
A,Annuale,083108,Torrenova,VEHICFLEET,Parco veicolare,99,Totale,2024,4796,,
A,Annuale,083099,Tortorici,VEHICFLEET,Parco veicolare,99,Totale,2021,6214,,
A,Annuale,083099,Tortorici,VEHICFLEET,Parco veicolare,99,Totale,2022,6274,,
A,Annuale,083099,Tortorici,VEHICFLEET,Parco veicolare,99,Totale,2023,6306,,
A,Annuale,083099,Tortorici,VEHICFLEET,Parco veicolare,99,Totale,2024,6428,,
A,Annuale,083100,Tripi,VEHICFLEET,Parco veicolare,99,Totale,2021,1040,,
A,Annuale,083100,Tripi,VEHICFLEET,Parco veicolare,99,Totale,2022,1051,,
A,Annuale,083100,Tripi,VEHICFLEET,Parco veicolare,99,Totale,2023,1055,,
A,Annuale,083100,Tripi,VEHICFLEET,Parco veicolare,99,Totale,2024,1054,,
A,Annuale,083101,Tusa,VEHICFLEET,Parco veicolare,99,Totale,2021,2450,,
A,Annuale,083101,Tusa,VEHICFLEET,Parco veicolare,99,Totale,2022,2447,,
A,Annuale,083101,Tusa,VEHICFLEET,Parco veicolare,99,Totale,2023,2457,,
A,Annuale,083101,Tusa,VEHICFLEET,Parco veicolare,99,Totale,2024,2503,,
A,Annuale,083102,Ucria,VEHICFLEET,Parco veicolare,99,Totale,2021,1106,,
A,Annuale,083102,Ucria,VEHICFLEET,Parco veicolare,99,Totale,2022,1133,,
A,Annuale,083102,Ucria,VEHICFLEET,Parco veicolare,99,Totale,2023,1141,,
A,Annuale,083102,Ucria,VEHICFLEET,Parco veicolare,99,Totale,2024,1167,,
A,Annuale,083103,Valdina,VEHICFLEET,Parco veicolare,99,Totale,2021,1239,,
A,Annuale,083103,Valdina,VEHICFLEET,Parco veicolare,99,Totale,2022,1240,,
A,Annuale,083103,Valdina,VEHICFLEET,Parco veicolare,99,Totale,2023,1272,,
A,Annuale,083103,Valdina,VEHICFLEET,Parco veicolare,99,Totale,2024,1294,,
A,Annuale,083104,Venetico,VEHICFLEET,Parco veicolare,99,Totale,2021,3817,,
A,Annuale,083104,Venetico,VEHICFLEET,Parco veicolare,99,Totale,2022,3856,,
A,Annuale,083104,Venetico,VEHICFLEET,Parco veicolare,99,Totale,2023,3963,,
A,Annuale,083104,Venetico,VEHICFLEET,Parco veicolare,99,Totale,2024,4003,,
A,Annuale,083105,Villafranca Tirrena,VEHICFLEET,Parco veicolare,99,Totale,2021,7571,,
A,Annuale,083105,Villafranca Tirrena,VEHICFLEET,Parco veicolare,99,Totale,2022,7628,,
A,Annuale,083105,Villafranca Tirrena,VEHICFLEET,Parco veicolare,99,Totale,2023,7634,,
A,Annuale,083105,Villafranca Tirrena,VEHICFLEET,Parco veicolare,99,Totale,2024,7731,,
A,Annuale,084001,Agrigento,VEHICFLEET,Parco veicolare,99,Totale,2021,60461,,
A,Annuale,084001,Agrigento,VEHICFLEET,Parco veicolare,99,Totale,2022,60983,,
A,Annuale,084001,Agrigento,VEHICFLEET,Parco veicolare,99,Totale,2023,61746,,
A,Annuale,084001,Agrigento,VEHICFLEET,Parco veicolare,99,Totale,2024,62514,,
A,Annuale,084002,Alessandria della Rocca,VEHICFLEET,Parco veicolare,99,Totale,2021,2373,,
A,Annuale,084002,Alessandria della Rocca,VEHICFLEET,Parco veicolare,99,Totale,2022,2373,,
A,Annuale,084002,Alessandria della Rocca,VEHICFLEET,Parco veicolare,99,Totale,2023,2348,,
A,Annuale,084002,Alessandria della Rocca,VEHICFLEET,Parco veicolare,99,Totale,2024,2371,,
A,Annuale,084003,Aragona,VEHICFLEET,Parco veicolare,99,Totale,2021,8361,,
A,Annuale,084003,Aragona,VEHICFLEET,Parco veicolare,99,Totale,2022,8499,,
A,Annuale,084003,Aragona,VEHICFLEET,Parco veicolare,99,Totale,2023,8562,,
A,Annuale,084003,Aragona,VEHICFLEET,Parco veicolare,99,Totale,2024,8714,,
A,Annuale,084006,Calamonaci,VEHICFLEET,Parco veicolare,99,Totale,2021,1004,,
A,Annuale,084006,Calamonaci,VEHICFLEET,Parco veicolare,99,Totale,2022,1016,,
A,Annuale,084006,Calamonaci,VEHICFLEET,Parco veicolare,99,Totale,2023,1006,,
A,Annuale,084006,Calamonaci,VEHICFLEET,Parco veicolare,99,Totale,2024,1019,,
A,Annuale,084004,Bivona,VEHICFLEET,Parco veicolare,99,Totale,2021,3285,,
A,Annuale,084004,Bivona,VEHICFLEET,Parco veicolare,99,Totale,2022,3309,,
A,Annuale,084004,Bivona,VEHICFLEET,Parco veicolare,99,Totale,2023,3276,,
A,Annuale,084004,Bivona,VEHICFLEET,Parco veicolare,99,Totale,2024,3309,,
A,Annuale,084005,Burgio,VEHICFLEET,Parco veicolare,99,Totale,2021,2523,,
A,Annuale,084005,Burgio,VEHICFLEET,Parco veicolare,99,Totale,2022,2531,,
A,Annuale,084005,Burgio,VEHICFLEET,Parco veicolare,99,Totale,2023,2582,,
A,Annuale,084005,Burgio,VEHICFLEET,Parco veicolare,99,Totale,2024,2627,,
A,Annuale,084007,Caltabellotta,VEHICFLEET,Parco veicolare,99,Totale,2021,3227,,
A,Annuale,084007,Caltabellotta,VEHICFLEET,Parco veicolare,99,Totale,2022,3251,,
A,Annuale,084007,Caltabellotta,VEHICFLEET,Parco veicolare,99,Totale,2023,3279,,
A,Annuale,084007,Caltabellotta,VEHICFLEET,Parco veicolare,99,Totale,2024,3335,,
A,Annuale,084008,Camastra,VEHICFLEET,Parco veicolare,99,Totale,2021,1859,,
A,Annuale,084008,Camastra,VEHICFLEET,Parco veicolare,99,Totale,2022,1857,,
A,Annuale,084008,Camastra,VEHICFLEET,Parco veicolare,99,Totale,2023,1896,,
A,Annuale,084008,Camastra,VEHICFLEET,Parco veicolare,99,Totale,2024,1914,,
A,Annuale,084009,Cammarata,VEHICFLEET,Parco veicolare,99,Totale,2021,5891,,
A,Annuale,084009,Cammarata,VEHICFLEET,Parco veicolare,99,Totale,2022,5941,,
A,Annuale,084009,Cammarata,VEHICFLEET,Parco veicolare,99,Totale,2023,6009,,
A,Annuale,084009,Cammarata,VEHICFLEET,Parco veicolare,99,Totale,2024,6060,,
A,Annuale,084010,Campobello di Licata,VEHICFLEET,Parco veicolare,99,Totale,2021,8422,,
A,Annuale,084010,Campobello di Licata,VEHICFLEET,Parco veicolare,99,Totale,2022,8466,,
A,Annuale,084010,Campobello di Licata,VEHICFLEET,Parco veicolare,99,Totale,2023,8497,,
A,Annuale,084010,Campobello di Licata,VEHICFLEET,Parco veicolare,99,Totale,2024,8622,,
A,Annuale,084011,Canicattì,VEHICFLEET,Parco veicolare,99,Totale,2021,33737,,
A,Annuale,084011,Canicattì,VEHICFLEET,Parco veicolare,99,Totale,2022,34049,,
A,Annuale,084011,Canicattì,VEHICFLEET,Parco veicolare,99,Totale,2023,34535,,
A,Annuale,084011,Canicattì,VEHICFLEET,Parco veicolare,99,Totale,2024,35090,,
A,Annuale,084012,Casteltermini,VEHICFLEET,Parco veicolare,99,Totale,2021,6617,,
A,Annuale,084012,Casteltermini,VEHICFLEET,Parco veicolare,99,Totale,2022,6612,,
A,Annuale,084012,Casteltermini,VEHICFLEET,Parco veicolare,99,Totale,2023,6618,,
A,Annuale,084012,Casteltermini,VEHICFLEET,Parco veicolare,99,Totale,2024,6676,,
A,Annuale,084013,Castrofilippo,VEHICFLEET,Parco veicolare,99,Totale,2021,2582,,
A,Annuale,084013,Castrofilippo,VEHICFLEET,Parco veicolare,99,Totale,2022,2592,,
A,Annuale,084013,Castrofilippo,VEHICFLEET,Parco veicolare,99,Totale,2023,2611,,
A,Annuale,084013,Castrofilippo,VEHICFLEET,Parco veicolare,99,Totale,2024,2679,,
A,Annuale,084014,Cattolica Eraclea,VEHICFLEET,Parco veicolare,99,Totale,2021,3436,,
A,Annuale,084014,Cattolica Eraclea,VEHICFLEET,Parco veicolare,99,Totale,2022,3547,,
A,Annuale,084014,Cattolica Eraclea,VEHICFLEET,Parco veicolare,99,Totale,2023,3620,,
A,Annuale,084014,Cattolica Eraclea,VEHICFLEET,Parco veicolare,99,Totale,2024,3698,,
A,Annuale,084015,Cianciana,VEHICFLEET,Parco veicolare,99,Totale,2021,3206,,
A,Annuale,084015,Cianciana,VEHICFLEET,Parco veicolare,99,Totale,2022,3256,,
A,Annuale,084015,Cianciana,VEHICFLEET,Parco veicolare,99,Totale,2023,3300,,
A,Annuale,084015,Cianciana,VEHICFLEET,Parco veicolare,99,Totale,2024,3326,,
A,Annuale,084016,Comitini,VEHICFLEET,Parco veicolare,99,Totale,2021,650,,
A,Annuale,084016,Comitini,VEHICFLEET,Parco veicolare,99,Totale,2022,653,,
A,Annuale,084016,Comitini,VEHICFLEET,Parco veicolare,99,Totale,2023,648,,
A,Annuale,084016,Comitini,VEHICFLEET,Parco veicolare,99,Totale,2024,651,,
A,Annuale,084017,Favara,VEHICFLEET,Parco veicolare,99,Totale,2021,29234,,
A,Annuale,084017,Favara,VEHICFLEET,Parco veicolare,99,Totale,2022,29775,,
A,Annuale,084017,Favara,VEHICFLEET,Parco veicolare,99,Totale,2023,30438,,
A,Annuale,084017,Favara,VEHICFLEET,Parco veicolare,99,Totale,2024,31148,,
A,Annuale,084018,Grotte,VEHICFLEET,Parco veicolare,99,Totale,2021,4947,,
A,Annuale,084018,Grotte,VEHICFLEET,Parco veicolare,99,Totale,2022,4975,,
A,Annuale,084018,Grotte,VEHICFLEET,Parco veicolare,99,Totale,2023,5036,,
A,Annuale,084018,Grotte,VEHICFLEET,Parco veicolare,99,Totale,2024,5131,,
A,Annuale,084019,Joppolo Giancaxio,VEHICFLEET,Parco veicolare,99,Totale,2021,981,,
A,Annuale,084019,Joppolo Giancaxio,VEHICFLEET,Parco veicolare,99,Totale,2022,1002,,
A,Annuale,084019,Joppolo Giancaxio,VEHICFLEET,Parco veicolare,99,Totale,2023,993,,
A,Annuale,084019,Joppolo Giancaxio,VEHICFLEET,Parco veicolare,99,Totale,2024,1003,,
A,Annuale,084020,Lampedusa e Linosa,VEHICFLEET,Parco veicolare,99,Totale,2021,10456,,
A,Annuale,084020,Lampedusa e Linosa,VEHICFLEET,Parco veicolare,99,Totale,2022,11091,,
A,Annuale,084020,Lampedusa e Linosa,VEHICFLEET,Parco veicolare,99,Totale,2023,11519,,
A,Annuale,084020,Lampedusa e Linosa,VEHICFLEET,Parco veicolare,99,Totale,2024,12009,,
A,Annuale,084021,Licata,VEHICFLEET,Parco veicolare,99,Totale,2021,30690,,
A,Annuale,084021,Licata,VEHICFLEET,Parco veicolare,99,Totale,2022,31111,,
A,Annuale,084021,Licata,VEHICFLEET,Parco veicolare,99,Totale,2023,31543,,
A,Annuale,084021,Licata,VEHICFLEET,Parco veicolare,99,Totale,2024,32002,,
A,Annuale,084022,Lucca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2021,1494,,
A,Annuale,084022,Lucca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2022,1501,,
A,Annuale,084022,Lucca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2023,1496,,
A,Annuale,084022,Lucca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2024,1540,,
A,Annuale,084023,Menfi,VEHICFLEET,Parco veicolare,99,Totale,2021,10607,,
A,Annuale,084023,Menfi,VEHICFLEET,Parco veicolare,99,Totale,2022,10690,,
A,Annuale,084023,Menfi,VEHICFLEET,Parco veicolare,99,Totale,2023,10806,,
A,Annuale,084023,Menfi,VEHICFLEET,Parco veicolare,99,Totale,2024,10944,,
A,Annuale,084024,Montallegro,VEHICFLEET,Parco veicolare,99,Totale,2021,2163,,
A,Annuale,084024,Montallegro,VEHICFLEET,Parco veicolare,99,Totale,2022,2210,,
A,Annuale,084024,Montallegro,VEHICFLEET,Parco veicolare,99,Totale,2023,2270,,
A,Annuale,084024,Montallegro,VEHICFLEET,Parco veicolare,99,Totale,2024,2316,,
A,Annuale,084027,Palma di Montechiaro,VEHICFLEET,Parco veicolare,99,Totale,2021,17757,,
A,Annuale,084027,Palma di Montechiaro,VEHICFLEET,Parco veicolare,99,Totale,2022,18043,,
A,Annuale,084027,Palma di Montechiaro,VEHICFLEET,Parco veicolare,99,Totale,2023,18449,,
A,Annuale,084027,Palma di Montechiaro,VEHICFLEET,Parco veicolare,99,Totale,2024,18928,,
A,Annuale,084025,Montevago,VEHICFLEET,Parco veicolare,99,Totale,2021,2220,,
A,Annuale,084025,Montevago,VEHICFLEET,Parco veicolare,99,Totale,2022,2243,,
A,Annuale,084025,Montevago,VEHICFLEET,Parco veicolare,99,Totale,2023,2254,,
A,Annuale,084025,Montevago,VEHICFLEET,Parco veicolare,99,Totale,2024,2297,,
A,Annuale,084026,Naro,VEHICFLEET,Parco veicolare,99,Totale,2021,7069,,
A,Annuale,084026,Naro,VEHICFLEET,Parco veicolare,99,Totale,2022,7042,,
A,Annuale,084026,Naro,VEHICFLEET,Parco veicolare,99,Totale,2023,7087,,
A,Annuale,084026,Naro,VEHICFLEET,Parco veicolare,99,Totale,2024,7098,,
A,Annuale,084028,Porto Empedocle,VEHICFLEET,Parco veicolare,99,Totale,2021,14893,,
A,Annuale,084028,Porto Empedocle,VEHICFLEET,Parco veicolare,99,Totale,2022,15039,,
A,Annuale,084028,Porto Empedocle,VEHICFLEET,Parco veicolare,99,Totale,2023,15337,,
A,Annuale,084028,Porto Empedocle,VEHICFLEET,Parco veicolare,99,Totale,2024,15657,,
A,Annuale,084029,Racalmuto,VEHICFLEET,Parco veicolare,99,Totale,2021,7219,,
A,Annuale,084029,Racalmuto,VEHICFLEET,Parco veicolare,99,Totale,2022,7272,,
A,Annuale,084029,Racalmuto,VEHICFLEET,Parco veicolare,99,Totale,2023,7402,,
A,Annuale,084029,Racalmuto,VEHICFLEET,Parco veicolare,99,Totale,2024,7496,,
A,Annuale,084030,Raffadali,VEHICFLEET,Parco veicolare,99,Totale,2021,11809,,
A,Annuale,084030,Raffadali,VEHICFLEET,Parco veicolare,99,Totale,2022,11883,,
A,Annuale,084030,Raffadali,VEHICFLEET,Parco veicolare,99,Totale,2023,12090,,
A,Annuale,084030,Raffadali,VEHICFLEET,Parco veicolare,99,Totale,2024,12253,,
A,Annuale,084031,Ravanusa,VEHICFLEET,Parco veicolare,99,Totale,2021,9518,,
A,Annuale,084031,Ravanusa,VEHICFLEET,Parco veicolare,99,Totale,2022,9617,,
A,Annuale,084031,Ravanusa,VEHICFLEET,Parco veicolare,99,Totale,2023,9788,,
A,Annuale,084031,Ravanusa,VEHICFLEET,Parco veicolare,99,Totale,2024,10004,,
A,Annuale,084032,Realmonte,VEHICFLEET,Parco veicolare,99,Totale,2021,4223,,
A,Annuale,084032,Realmonte,VEHICFLEET,Parco veicolare,99,Totale,2022,4365,,
A,Annuale,084032,Realmonte,VEHICFLEET,Parco veicolare,99,Totale,2023,4478,,
A,Annuale,084032,Realmonte,VEHICFLEET,Parco veicolare,99,Totale,2024,4597,,
A,Annuale,084033,Ribera,VEHICFLEET,Parco veicolare,99,Totale,2021,18313,,
A,Annuale,084033,Ribera,VEHICFLEET,Parco veicolare,99,Totale,2022,18495,,
A,Annuale,084033,Ribera,VEHICFLEET,Parco veicolare,99,Totale,2023,18676,,
A,Annuale,084033,Ribera,VEHICFLEET,Parco veicolare,99,Totale,2024,18973,,
A,Annuale,084034,Sambuca di Sicilia,VEHICFLEET,Parco veicolare,99,Totale,2021,5363,,
A,Annuale,084034,Sambuca di Sicilia,VEHICFLEET,Parco veicolare,99,Totale,2022,5328,,
A,Annuale,084034,Sambuca di Sicilia,VEHICFLEET,Parco veicolare,99,Totale,2023,5378,,
A,Annuale,084034,Sambuca di Sicilia,VEHICFLEET,Parco veicolare,99,Totale,2024,5405,,
A,Annuale,084035,San Biagio Platani,VEHICFLEET,Parco veicolare,99,Totale,2021,2694,,
A,Annuale,084035,San Biagio Platani,VEHICFLEET,Parco veicolare,99,Totale,2022,2725,,
A,Annuale,084035,San Biagio Platani,VEHICFLEET,Parco veicolare,99,Totale,2023,2753,,
A,Annuale,084035,San Biagio Platani,VEHICFLEET,Parco veicolare,99,Totale,2024,2766,,
A,Annuale,084036,San Giovanni Gemini,VEHICFLEET,Parco veicolare,99,Totale,2021,7401,,
A,Annuale,084036,San Giovanni Gemini,VEHICFLEET,Parco veicolare,99,Totale,2022,7447,,
A,Annuale,084036,San Giovanni Gemini,VEHICFLEET,Parco veicolare,99,Totale,2023,7570,,
A,Annuale,084036,San Giovanni Gemini,VEHICFLEET,Parco veicolare,99,Totale,2024,7744,,
A,Annuale,084037,Santa Elisabetta,VEHICFLEET,Parco veicolare,99,Totale,2021,2375,,
A,Annuale,084037,Santa Elisabetta,VEHICFLEET,Parco veicolare,99,Totale,2022,2394,,
A,Annuale,084037,Santa Elisabetta,VEHICFLEET,Parco veicolare,99,Totale,2023,2440,,
A,Annuale,084037,Santa Elisabetta,VEHICFLEET,Parco veicolare,99,Totale,2024,2559,,
A,Annuale,084038,Santa Margherita di Belice,VEHICFLEET,Parco veicolare,99,Totale,2021,5452,,
A,Annuale,084038,Santa Margherita di Belice,VEHICFLEET,Parco veicolare,99,Totale,2022,5495,,
A,Annuale,084038,Santa Margherita di Belice,VEHICFLEET,Parco veicolare,99,Totale,2023,5508,,
A,Annuale,084038,Santa Margherita di Belice,VEHICFLEET,Parco veicolare,99,Totale,2024,5565,,
A,Annuale,084039,'Sant"'Angelo Muxaro',VEHICFLEET,Parco veicolare,99,Totale,2021,1044,,
A,Annuale,084039,'Sant"'Angelo Muxaro',VEHICFLEET,Parco veicolare,99,Totale,2022,1065,,
A,Annuale,084039,'Sant"'Angelo Muxaro',VEHICFLEET,Parco veicolare,99,Totale,2023,1066,,
A,Annuale,084039,'Sant"'Angelo Muxaro',VEHICFLEET,Parco veicolare,99,Totale,2024,1071,,
A,Annuale,084040,Santo Stefano Quisquina,VEHICFLEET,Parco veicolare,99,Totale,2021,3795,,
A,Annuale,084040,Santo Stefano Quisquina,VEHICFLEET,Parco veicolare,99,Totale,2022,3813,,
A,Annuale,084040,Santo Stefano Quisquina,VEHICFLEET,Parco veicolare,99,Totale,2023,3810,,
A,Annuale,084040,Santo Stefano Quisquina,VEHICFLEET,Parco veicolare,99,Totale,2024,3854,,
A,Annuale,084041,Sciacca,VEHICFLEET,Parco veicolare,99,Totale,2021,34922,,
A,Annuale,084041,Sciacca,VEHICFLEET,Parco veicolare,99,Totale,2022,35258,,
A,Annuale,084041,Sciacca,VEHICFLEET,Parco veicolare,99,Totale,2023,35700,,
A,Annuale,084041,Sciacca,VEHICFLEET,Parco veicolare,99,Totale,2024,36201,,
A,Annuale,084042,Siculiana,VEHICFLEET,Parco veicolare,99,Totale,2021,3633,,
A,Annuale,084042,Siculiana,VEHICFLEET,Parco veicolare,99,Totale,2022,3750,,
A,Annuale,084042,Siculiana,VEHICFLEET,Parco veicolare,99,Totale,2023,3779,,
A,Annuale,084042,Siculiana,VEHICFLEET,Parco veicolare,99,Totale,2024,3860,,
A,Annuale,084043,Villafranca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2021,1333,,
A,Annuale,084043,Villafranca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2022,1322,,
A,Annuale,084043,Villafranca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2023,1342,,
A,Annuale,084043,Villafranca Sicula,VEHICFLEET,Parco veicolare,99,Totale,2024,1368,,
A,Annuale,085001,Acquaviva Platani,VEHICFLEET,Parco veicolare,99,Totale,2021,849,,
A,Annuale,085001,Acquaviva Platani,VEHICFLEET,Parco veicolare,99,Totale,2022,838,,
A,Annuale,085001,Acquaviva Platani,VEHICFLEET,Parco veicolare,99,Totale,2023,854,,
A,Annuale,085001,Acquaviva Platani,VEHICFLEET,Parco veicolare,99,Totale,2024,853,,
A,Annuale,085002,Bompensiere,VEHICFLEET,Parco veicolare,99,Totale,2021,449,,
A,Annuale,085002,Bompensiere,VEHICFLEET,Parco veicolare,99,Totale,2022,455,,
A,Annuale,085002,Bompensiere,VEHICFLEET,Parco veicolare,99,Totale,2023,461,,
A,Annuale,085002,Bompensiere,VEHICFLEET,Parco veicolare,99,Totale,2024,463,,
